VarName,Date,Screw speed,Pressure,Barrel temp - zone1,Mould temperature,Extraction temperature,Cooling time,Holding time,Cycle time,Sinks,TOT - Energy cons.,Schrinkage,Piece weight
911,04/05/2021 15:11:32,149.8,1.9,191.4,55.5,81.1,36.9,4.5,43.4,0,26.7,2.70,83.01
912,04/05/2021 15:11:35,150.0,2.0,178.1,54.6,80.2,45.3,5.0,52.3,0,25.3,2.47,83.34
913,04/05/2021 15:11:38,150.0,2.0,175.6,60.5,88.5,38.1,5.0,45.1,1,26.4,2.48,83.00
914,04/05/2021 15:11:41,149.9,2.0,183.4,46.8,74.0,40.4,6.3,48.7,0,24.4,2.57,82.82
915,04/05/2021 15:11:44,149.9,2.1,186.3,45.4,72.4,39.9,4.2,46.1,0,24.5,2.47,83.12
916,04/05/2021 15:11:47,150.1,2.3,173.9,39.2,64.4,35.4,2.9,40.3,0,22.1,1.96,82.97
917,04/05/2021 15:11:50,150.0,2.0,180.0,46.5,75.8,35.3,3.7,41.0,0,24.2,2.56,83.02
918,04/05/2021 15:11:53,150.1,1.9,178.2,53.5,83.1,41.6,2.8,46.5,0,25.4,2.59,83.27
919,04/05/2021 15:11:56,150.1,1.7,181.7,56.4,84.0,41.6,3.4,47.0,0,25.9,2.93,82.98
920,04/05/2021 15:11:59,150.0,2.1,184.0,49.2,77.2,34.7,3.2,39.9,0,25.1,2.45,82.98
921,04/05/2021 15:12:2,150.1,2.2,173.3,51.3,78.1,39.4,3.8,45.2,0,24.5,2.11,82.80
922,04/05/2021 15:12:5,149.8,2.3,182.0,31.9,60.6,37.5,2.8,42.2,0,21.7,2.10,83.11
923,04/05/2021 15:12:8,150.1,2.3,177.1,58.1,87.6,38.9,4.7,45.5,0,26.6,1.98,83.08
924,04/05/2021 15:12:11,150.0,2.3,175.1,45.6,72.2,43.9,4.7,50.6,0,23.6,1.97,82.18
925,04/05/2021 15:12:14,150.0,2.0,186.2,47.4,77.3,37.6,2.8,42.4,0,25.1,2.52,82.58
926,04/05/2021 15:12:17,150.0,2.0,184.9,56.7,85.2,42.3,4.9,49.2,0,26.7,2.55,83.01
927,04/05/2021 15:12:20,150.0,2.1,187.4,64.5,90.4,34.3,4.0,40.3,1,28.3,2.47,83.00
928,04/05/2021 15:12:23,150.0,1.4,185.6,50.9,78.5,36.4,2.9,41.2,1,24.9,3.40,82.90
929,04/05/2021 15:12:26,150.0,2.0,178.6,52.0,81.1,41.4,3.6,47.0,0,25.2,2.45,83.39
930,04/05/2021 15:12:29,150.0,2.0,175.4,36.5,65.0,39.5,4.5,45.9,0,21.7,2.48,83.01
931,04/05/2021 15:12:32,150.0,2.0,172.2,51.4,79.6,38.7,5.0,45.6,0,24.3,2.41,83.25
932,04/05/2021 15:12:35,149.9,1.9,188.7,64.3,91.7,40.7,4.3,47.0,1,28.3,2.81,82.85
933,04/05/2021 15:12:38,150.2,2.0,190.3,52.5,78.5,37.6,2.8,42.4,0,26.2,2.54,82.62
934,04/05/2021 15:12:41,150.1,2.2,174.3,54.0,82.0,39.5,4.8,46.3,0,25.2,2.21,83.42
935,04/05/2021 15:12:44,150.0,2.3,180.7,48.9,77.0,41.2,2.7,45.9,0,25.0,2.05,82.81
936,04/05/2021 15:12:47,150.0,2.2,179.7,50.3,75.7,41.1,2.7,45.8,0,24.7,2.26,82.78
937,04/05/2021 15:12:50,150.1,2.0,178.9,35.9,63.9,42.5,4.4,49.0,0,21.8,2.55,83.01
938,04/05/2021 15:12:53,150.1,1.7,183.7,49.1,78.4,37.5,3.2,42.7,0,24.9,2.92,83.41
939,04/05/2021 15:12:56,149.9,2.0,176.4,54.7,81.3,35.9,2.9,40.8,0,25.3,2.45,82.80
940,04/05/2021 15:12:59,150.0,2.2,170.1,49.2,77.1,42.5,4.9,49.5,0,23.9,2.06,82.48
941,04/05/2021 15:13:2,150.1,1.8,173.0,54.2,83.9,36.8,3.9,42.8,0,24.9,2.79,82.66
942,04/05/2021 15:13:5,149.9,1.9,178.6,48.4,76.6,39.3,4.5,45.8,0,24.3,2.58,83.05
943,04/05/2021 15:13:8,150.0,1.9,172.4,52.1,79.9,36.2,3.8,42.0,0,24.4,2.54,83.21
944,04/05/2021 15:13:11,149.9,1.8,171.7,54.1,79.2,41.6,4.6,48.2,0,24.4,2.65,82.79
945,04/05/2021 15:13:14,149.9,2.1,184.9,51.1,76.2,39.0,4.3,45.4,0,25.4,2.34,82.79
946,04/05/2021 15:13:17,150.1,2.0,185.5,39.2,68.0,41.6,4.3,47.9,0,23.3,2.58,83.17
947,04/05/2021 15:13:20,149.8,1.8,180.8,46.1,74.7,41.8,3.2,47.0,0,23.9,2.88,83.06
948,04/05/2021 15:13:23,150.0,1.7,177.8,49.6,76.8,44.8,3.7,50.5,0,24.1,2.89,82.68
949,04/05/2021 15:13:26,149.9,2.3,168.4,49.5,75.7,42.8,4.1,48.9,0,23.7,1.87,82.81
950,04/05/2021 15:13:29,150.2,2.0,179.4,52.1,77.2,35.6,6.8,44.5,0,24.9,2.46,83.20
951,04/05/2021 15:13:32,150.0,2.1,176.7,47.5,77.2,37.7,2.5,42.2,0,24.3,2.30,83.04
952,04/05/2021 15:13:35,149.9,1.7,175.7,36.0,64.6,44.1,5.4,51.5,0,21.3,2.97,82.96
953,04/05/2021 15:13:38,150.0,1.9,185.4,44.7,72.6,42.6,3.6,48.3,0,24.2,2.70,83.45
954,04/05/2021 15:13:41,150.1,1.9,186.1,61.3,90.5,41.9,3.5,47.4,1,27.7,2.72,82.85
955,04/05/2021 15:13:44,149.9,2.3,185.2,65.8,94.9,41.2,3.2,46.4,1,28.9,2.10,82.99
956,04/05/2021 15:13:47,150.2,2.1,185.8,60.5,90.1,35.9,2.9,40.8,1,27.7,2.48,83.37
957,04/05/2021 15:13:50,150.0,2.0,179.9,50.4,79.4,41.6,4.0,47.6,0,24.9,2.56,82.85
958,04/05/2021 15:13:53,150.0,1.7,180.7,45.7,71.2,40.4,4.4,46.7,0,23.5,2.98,82.49
959,04/05/2021 15:13:56,149.9,1.7,184.3,45.7,73.2,36.8,5.2,44.0,0,24.1,2.95,83.19
960,04/05/2021 15:13:59,150.0,1.9,181.6,57.4,84.2,42.7,5.2,49.8,0,26.2,2.72,82.91
961,04/05/2021 15:14:2,150.0,2.1,178.6,57.2,87.0,39.0,4.1,45.1,0,26.4,2.32,82.83
962,04/05/2021 15:14:5,150.1,2.2,175.3,56.3,85.6,40.5,2.0,44.5,1,25.9,2.15,83.05
963,04/05/2021 15:14:8,149.9,2.1,180.8,59.5,84.8,36.3,4.0,42.3,0,26.6,2.30,82.82
964,04/05/2021 15:14:11,150.0,2.3,177.2,42.0,69.7,33.9,2.1,38.1,0,23.2,2.01,83.04
965,04/05/2021 15:14:14,150.2,2.2,177.5,32.8,61.0,41.0,3.4,46.3,0,21.3,2.23,82.82
966,04/05/2021 15:14:17,150.0,1.7,177.9,38.8,65.3,38.7,2.4,43.1,0,21.9,2.91,83.04
967,04/05/2021 15:14:20,150.0,2.1,178.8,52.5,80.8,41.2,4.4,47.6,0,25.3,2.32,83.07
968,04/05/2021 15:14:23,150.0,2.0,180.5,51.4,79.8,39.0,4.1,45.2,0,25.1,2.53,82.85
969,04/05/2021 15:14:26,149.9,2.0,171.2,55.1,82.6,39.3,2.2,43.5,1,24.9,2.38,82.72
970,04/05/2021 15:14:29,150.1,1.8,176.8,54.9,84.1,39.8,5.2,47.0,0,25.3,2.81,83.08
971,04/05/2021 15:14:32,150.0,1.5,175.7,58.0,84.3,40.6,4.7,47.3,0,25.4,3.13,83.04
972,04/05/2021 15:14:35,150.0,1.8,172.8,43.1,71.4,40.6,4.1,46.7,0,22.5,2.76,82.78
973,04/05/2021 15:14:38,150.0,1.8,183.1,59.1,88.8,43.7,3.8,49.5,0,26.9,2.78,83.12
974,04/05/2021 15:14:41,150.1,2.1,172.0,39.8,67.1,37.4,3.3,42.7,0,22.0,2.31,82.81
975,04/05/2021 15:14:44,150.1,2.0,179.6,56.7,83.9,43.0,5.5,50.6,0,26.0,2.45,82.77
976,04/05/2021 15:14:47,150.1,1.8,184.5,41.4,70.3,37.8,2.0,41.8,0,23.4,2.83,82.85
977,04/05/2021 15:14:50,150.0,1.9,174.6,50.7,78.3,36.5,5.1,43.5,0,24.2,2.64,83.05
978,04/05/2021 15:14:53,150.0,1.9,174.0,45.1,73.8,40.7,4.7,47.4,0,23.2,2.52,82.80
979,04/05/2021 15:14:56,150.2,2.1,180.6,48.4,76.1,41.8,4.2,47.9,0,24.6,2.40,83.04
980,04/05/2021 15:14:59,149.9,1.8,181.0,42.7,69.3,40.4,4.9,47.3,0,23.1,2.79,83.27
981,04/05/2021 15:15:2,150.1,1.8,185.7,54.5,82.8,41.4,3.4,46.8,0,26.1,2.80,82.96
982,04/05/2021 15:15:5,150.0,1.7,177.9,44.4,73.6,41.1,3.6,46.7,0,23.3,2.86,82.68
983,04/05/2021 15:15:8,149.8,2.0,175.1,33.3,62.7,38.3,3.9,44.2,0,21.1,2.51,82.89
984,04/05/2021 15:15:11,149.8,2.0,179.4,43.0,68.4,41.5,4.9,48.4,0,23.1,2.49,83.16
985,04/05/2021 15:15:14,150.1,2.2,168.0,42.1,69.0,35.9,3.8,41.7,0,22.1,2.09,82.96
986,04/05/2021 15:15:17,150.1,2.3,177.3,49.7,74.8,42.3,3.6,47.9,0,24.5,2.06,82.83
987,04/05/2021 15:15:20,150.0,2.0,186.6,58.5,88.2,41.6,3.4,47.0,0,27.3,2.58,82.67
988,04/05/2021 15:15:23,149.9,1.7,183.1,41.3,67.4,43.2,4.8,50.0,0,22.9,2.96,83.07
989,04/05/2021 15:15:26,150.0,1.8,172.7,51.7,80.2,43.2,3.8,49.0,0,24.3,2.66,83.21
990,04/05/2021 15:15:29,150.0,2.2,189.4,57.5,83.3,38.2,4.6,44.7,0,27.2,2.36,83.11
991,04/05/2021 15:15:32,149.9,2.0,178.9,51.7,80.6,37.6,4.3,43.8,0,25.2,2.42,83.21
992,04/05/2021 15:15:35,149.9,1.9,177.2,52.0,78.8,41.9,4.1,48.0,0,24.7,2.61,83.06
993,04/05/2021 15:15:38,149.9,2.1,175.1,37.2,66.4,41.6,5.2,48.9,0,22.0,2.27,82.89
994,04/05/2021 15:15:41,149.9,1.5,170.7,50.5,78.8,41.6,2.9,46.6,1,23.5,3.20,83.04
995,04/05/2021 15:15:44,150.0,2.4,181.9,52.9,82.4,42.8,4.9,49.7,0,26.2,1.85,83.17
996,04/05/2021 15:15:47,150.1,1.9,173.9,54.8,83.9,41.7,4.0,47.7,0,25.1,2.61,83.01
997,04/05/2021 15:15:50,150.0,1.9,178.8,52.2,80.4,40.8,4.2,47.0,0,25.1,2.59,83.16
998,04/05/2021 15:15:53,150.0,1.7,179.3,64.8,90.9,42.3,4.0,48.3,1,27.2,2.96,83.25
999,04/05/2021 15:15:56,150.0,2.0,190.0,58.2,87.1,38.2,2.1,42.3,1,27.5,2.64,82.81
1000,04/05/2021 15:15:59,150.0,2.2,184.7,56.0,83.9,39.6,6.4,48.0,0,26.7,2.24,83.09
