VarName	Date	Piece_weight	Screw_speed	Holding_pressure	Backpressure	Barrel_temp_zone1	Barrel_temp_zone2	Barrel_temp_zone3	Barrel_temp_zone4	Mould_temperature	Extraction_temperature	Cooling_time	Holding_time	Cycle_time	Sinks	Energy_consumption_pumps	Energy_consumption_heating	total_energy_consumption	Schrinkage
647	2021-04-18 07:27:36	83.36	149.9	48.7	2.3	180.6	190.3	199.8	225.5	56.4	83.7	40.0	3.2	45.2	0	7.19	6.47	13.7	1.0
648	2021-04-18 07:27:39	83.0	150.1	46.7	1.9	178.5	186.9	197.6	227.4	45.3	71.4	42.1	1.7	45.9	1	6.89	6.52	13.4	1.5
649	2021-04-18 07:27:42	82.71	150.1	45.2	2.0	177.3	192.9	198.9	222.4	46.2	72.0	41.8	2.1	45.9	1	6.67	6.38	13.1	1.4
650	2021-04-18 07:27:45	82.99	150.0	44.1	1.9	181.1	183.4	200.8	218.8	50.9	76.5	41.1	1.5	44.6	1	6.51	6.28	12.8	1.6
651	2021-04-18 07:27:48	83.31	149.9	43.6	2.3	175.0	192.5	200.8	222.0	54.4	79.4	41.5	2.8	46.2	1	6.43	6.37	12.8	1.1
652	2021-04-18 07:27:51	82.87	150.0	45.9	2.0	182.6	196.0	200.1	207.1	43.0	69.8	39.8	3.5	45.3	0	6.78	5.94	12.7	0.9
653	2021-04-18 07:27:54	82.98	150.0	47.4	1.9	177.9	191.1	199.7	215.2	61.9	89.0	38.3	3.8	44.2	0	7.0	6.17	13.2	0.7
654	2021-04-18 07:27:57	82.93	150.0	44.6	2.4	184.8	196.2	200.6	224.3	51.7	81.2	39.0	4.4	45.4	0	6.58	6.44	13.0	0.5
655	2021-04-18 07:28:00	83.22	149.9	41.2	1.8	176.1	195.0	200.2	225.1	37.8	65.0	42.0	2.6	46.5	1	6.09	6.46	12.5	1.2
656	2021-04-18 07:28:03	82.94	150.0	44.9	2.3	177.9	188.8	199.9	223.9	60.9	88.7	39.0	2.6	43.6	1	6.64	6.42	13.1	1.2
657	2021-04-18 07:28:06	83.05	150.0	46.9	1.7	177.9	193.7	198.8	219.1	49.4	77.4	39.6	1.6	43.3	1	6.92	6.29	13.2	1.6
658	2021-04-18 07:28:09	82.86	150.2	44.3	1.8	177.0	188.1	198.1	226.2	60.0	86.9	39.9	4.0	46.0	0	6.54	6.49	13.0	0.7
659	2021-04-18 07:28:12	83.06	149.8	46.9	2.1	182.5	190.3	199.9	225.9	55.4	84.1	39.2	4.2	45.5	0	6.93	6.48	13.4	0.6
660	2021-04-18 07:28:15	82.93	149.9	45.7	1.8	182.6	189.7	200.8	219.4	59.8	85.1	40.4	3.6	46.0	0	6.75	6.3	13.0	0.8
661	2021-04-18 07:28:18	83.16	149.9	44.9	2.2	183.0	187.8	201.7	224.4	59.4	86.4	39.7	3.4	45.2	0	6.63	6.44	13.1	0.9
662	2021-04-18 07:28:21	83.28	149.8	44.4	1.8	186.3	190.5	199.8	229.2	52.8	78.6	41.9	3.4	47.2	0	6.57	6.58	13.1	0.9
663	2021-04-18 07:28:24	83.16	149.8	45.4	1.5	170.6	195.8	200.4	234.4	46.0	72.5	42.6	3.1	47.6	0	6.7	6.73	13.4	1.0
664	2021-04-18 07:28:27	82.95	150.1	45.3	2.1	178.1	187.7	200.3	214.2	41.3	71.0	38.9	3.3	44.1	0	6.7	6.15	12.8	1.0
665	2021-04-18 07:28:30	83.02	149.9	45.5	2.0	181.5	194.2	198.5	220.9	47.7	77.5	38.9	3.3	44.1	0	6.73	6.34	13.1	1.0
666	2021-04-18 07:28:33	82.61	149.9	43.9	2.0	171.1	191.4	201.6	221.7	50.2	75.3	41.8	3.0	46.8	0	6.48	6.36	12.8	1.1
667	2021-04-18 07:28:36	83.21	150.1	44.7	2.0	184.3	190.9	199.5	217.6	57.2	86.4	37.8	3.9	43.7	0	6.61	6.24	12.9	0.7
668	2021-04-18 07:28:39	83.2	150.0	42.4	2.2	184.0	193.0	200.4	226.3	42.0	68.1	42.4	5.3	49.7	0	6.26	6.49	12.8	0.2
669	2021-04-18 07:28:42	83.1	149.8	42.1	2.0	177.7	194.6	200.3	220.7	54.1	83.4	38.5	3.3	43.7	0	6.22	6.33	12.5	1.0
670	2021-04-18 07:28:45	82.75	150.0	45.9	2.0	176.8	189.9	198.8	221.3	53.7	81.3	39.6	1.5	43.2	1	6.78	6.35	13.1	1.6
671	2021-04-18 07:28:48	82.96	150.0	45.8	1.9	183.9	187.9	200.4	226.3	49.8	76.8	41.0	3.6	46.6	0	6.76	6.49	13.3	0.8
672	2021-04-18 07:28:51	82.96	149.9	48.4	2.4	186.6	192.7	198.3	218.9	45.7	71.2	41.7	3.0	46.7	0	7.15	6.28	13.4	1.1
673	2021-04-18 07:28:54	83.14	149.8	43.7	1.7	180.6	189.1	201.1	215.8	55.9	82.9	39.1	1.8	43.0	1	6.46	6.19	12.7	1.5
674	2021-04-18 07:28:57	82.9	150.0	46.8	1.5	187.6	186.5	199.6	225.0	45.2	74.6	39.8	2.2	44.0	1	6.91	6.46	13.4	1.3
675	2021-04-18 07:29:00	82.82	149.9	41.4	1.9	180.0	191.8	199.9	221.9	56.3	82.2	40.6	2.5	45.1	1	6.12	6.37	12.5	1.3
676	2021-04-18 07:29:03	82.87	149.9	48.5	1.7	174.9	189.4	197.6	216.8	51.3	76.7	40.9	4.5	47.5	0	7.16	6.22	13.4	0.5
677	2021-04-18 07:29:06	83.13	150.1	44.5	2.1	179.8	188.9	199.8	219.9	55.4	80.6	40.9	1.3	44.2	1	6.57	6.31	12.9	1.7
678	2021-04-18 07:29:09	83.09	150.1	41.6	2.4	175.3	190.0	202.0	219.6	37.3	66.8	40.0	3.6	45.5	0	6.15	6.3	12.4	0.8
679	2021-04-18 07:29:12	83.2	150.1	46.1	1.8	177.0	189.9	201.8	210.7	40.2	69.4	38.9	2.0	43.0	1	6.81	6.05	12.9	1.4
680	2021-04-18 07:29:15	83.03	149.8	44.1	1.8	177.8	187.1	198.7	226.4	44.7	74.1	40.0	3.1	45.1	0	6.51	6.5	13.0	1.0
681	2021-04-18 07:29:18	82.98	150.0	47.4	2.2	176.8	189.8	199.8	223.1	58.6	85.5	39.7	1.7	43.4	1	7.01	6.4	13.4	1.6
682	2021-04-18 07:29:21	83.38	150.0	45.7	2.0	171.9	193.4	200.1	210.9	46.7	75.3	38.7	3.3	44.0	0	6.76	6.05	12.8	0.9
683	2021-04-18 07:29:24	82.58	150.0	47.8	2.2	179.3	182.7	201.1	216.3	53.0	78.9	40.4	3.5	45.8	0	7.06	6.21	13.3	0.9
684	2021-04-18 07:29:27	83.11	150.0	45.2	1.8	178.1	193.8	199.7	221.7	66.3	92.6	39.1	3.1	44.3	0	6.68	6.36	13.0	1.0
685	2021-04-18 07:29:30	82.8	150.0	42.7	2.0	184.4	192.0	200.1	221.0	54.9	82.1	39.8	3.0	44.8	0	6.3	6.34	12.6	1.1
686	2021-04-18 07:29:33	83.11	150.0	46.3	2.1	181.7	195.2	199.6	217.9	47.4	75.1	39.9	3.4	45.3	0	6.84	6.25	13.1	0.9
687	2021-04-18 07:29:36	82.96	149.9	47.8	1.7	181.7	187.9	199.4	218.1	47.8	74.7	40.4	1.9	44.3	1	7.05	6.26	13.3	1.5
688	2021-04-18 07:29:39	83.34	150.1	48.1	1.8	185.3	192.9	200.2	208.4	46.8	75.3	38.4	3.4	43.8	0	7.1	5.98	13.1	0.9
689	2021-04-18 07:29:42	82.72	149.9	48.2	2.0	186.2	193.1	200.0	217.5	43.7	70.7	40.7	1.7	44.4	1	7.12	6.24	13.4	1.5
690	2021-04-18 07:29:45	83.35	150.1	43.7	1.8	170.0	189.8	198.7	221.5	54.0	79.5	41.1	2.5	45.5	1	6.46	6.36	12.8	1.3
691	2021-04-18 07:29:48	82.58	149.8	46.4	2.3	181.9	191.9	198.1	229.2	42.3	67.4	43.4	2.6	48.1	1	6.86	6.58	13.4	1.2
692	2021-04-18 07:29:51	82.96	149.9	45.4	1.9	178.9	187.0	199.1	221.5	57.2	85.0	39.1	4.4	45.4	0	6.71	6.35	13.1	0.5
693	2021-04-18 07:29:54	82.9	149.9	41.6	2.0	178.7	187.4	197.3	222.5	44.1	73.9	39.4	2.8	44.1	1	6.15	6.38	12.5	1.2
694	2021-04-18 07:29:57	82.9	150.0	43.3	2.1	173.9	186.7	199.5	215.2	50.5	75.6	41.1	3.6	46.7	0	6.4	6.17	12.6	0.8
695	2021-04-18 07:30:00	83.05	149.8	44.3	2.1	181.8	194.7	200.3	221.0	59.3	88.1	38.2	5.2	45.4	0	6.54	6.34	12.9	0.2
696	2021-04-18 07:30:03	82.78	150.0	44.6	2.0	174.7	184.3	199.6	218.3	46.6	76.1	38.9	2.0	42.8	1	6.58	6.27	12.8	1.5
697	2021-04-18 07:30:06	82.82	150.0	44.2	2.1	184.5	190.7	201.2	220.1	61.8	89.6	38.5	4.1	44.5	0	6.53	6.32	12.8	0.6
698	2021-04-18 07:30:09	82.99	150.1	45.5	1.9	181.4	185.9	200.8	222.1	42.5	68.5	42.0	1.5	45.5	1	6.71	6.37	13.1	1.6
699	2021-04-18 07:30:12	82.73	150.0	44.7	2.2	177.9	184.3	200.8	228.8	59.6	86.6	40.2	3.2	45.4	0	6.6	6.56	13.2	1.0
700	2021-04-18 07:30:15	83.2	149.9	45.1	1.8	174.8	195.0	200.1	224.8	56.5	82.0	41.1	4.4	47.6	0	6.66	6.45	13.1	0.5
701	2021-04-18 07:30:18	83.15	150.0	46.5	1.9	178.5	194.6	200.2	216.2	39.3	65.9	41.3	4.9	48.2	0	6.86	6.2	13.1	0.3
702	2021-04-18 07:30:21	82.98	150.0	43.5	1.6	176.1	191.0	198.0	214.6	41.8	67.1	41.8	3.7	47.5	0	6.43	6.16	12.6	0.8
703	2021-04-18 07:30:24	83.05	150.0	45.8	2.0	184.6	189.2	200.5	228.7	50.2	76.1	42.0	3.8	47.8	0	6.76	6.56	13.3	0.8
704	2021-04-18 07:30:27	83.6	150.1	44.0	2.0	181.9	195.5	200.1	221.1	38.4	63.8	42.8	2.6	47.4	1	6.5	6.34	12.8	1.2
705	2021-04-18 07:30:30	82.48	149.9	44.9	2.0	189.7	190.8	198.5	214.9	54.7	82.2	38.9	4.0	44.9	0	6.64	6.17	12.8	0.7
706	2021-04-18 07:30:33	83.33	149.8	47.6	2.2	175.5	189.5	199.4	219.5	43.7	70.3	41.3	2.0	45.2	1	7.04	6.3	13.3	1.4
707	2021-04-18 07:30:36	82.69	149.9	43.6	1.8	185.5	194.8	198.8	223.8	48.4	73.8	42.0	4.0	48.0	0	6.44	6.42	12.9	0.7
708	2021-04-18 07:30:39	83.13	150.1	41.7	2.0	187.4	185.8	199.3	223.9	48.2	75.7	40.5	1.8	44.3	1	6.16	6.43	12.6	1.5
709	2021-04-18 07:30:42	82.77	150.1	43.5	2.0	184.4	196.7	199.4	224.2	46.8	73.0	41.7	3.9	47.7	0	6.43	6.43	12.9	0.7
710	2021-04-18 07:30:45	83.19	150.0	43.9	1.7	176.7	195.1	199.7	218.8	54.0	80.5	40.1	1.7	43.8	1	6.48	6.28	12.8	1.6
711	2021-04-18 07:30:48	82.8	149.9	45.0	2.1	180.1	186.0	201.5	216.6	46.4	75.1	39.2	2.6	43.7	1	6.64	6.21	12.9	1.2
712	2021-04-18 07:30:51	82.76	150.0	44.6	2.2	176.7	186.7	202.6	211.2	52.3	80.8	38.1	1.8	41.9	1	6.58	6.06	12.6	1.5
713	2021-04-18 07:30:54	82.76	150.0	47.3	2.3	178.4	194.4	199.7	212.0	47.2	75.2	39.1	2.9	44.0	0	6.98	6.08	13.1	1.1
714	2021-04-18 07:30:57	82.95	150.0	45.4	2.1	175.2	191.4	200.6	222.3	55.9	85.0	38.6	3.0	43.6	0	6.71	6.38	13.1	1.1
715	2021-04-18 07:31:00	82.86	149.9	43.8	1.8	191.9	189.3	200.2	216.9	46.1	74.7	39.3	1.3	42.6	1	6.48	6.22	12.7	1.7
716	2021-04-18 07:31:03	83.15	150.1	41.9	1.8	181.8	185.1	199.7	219.3	44.1	70.4	41.3	1.7	45.0	1	6.18	6.29	12.5	1.6
717	2021-04-18 07:31:06	83.01	149.8	43.0	1.9	174.9	191.8	199.5	218.2	59.3	85.4	39.7	3.2	45.0	0	6.35	6.26	12.6	1.0
718	2021-04-18 07:31:09	82.76	150.0	44.5	1.9	186.9	193.5	200.3	219.2	43.0	71.5	39.9	4.0	45.9	0	6.58	6.29	12.9	0.7
719	2021-04-18 07:31:12	83.03	150.1	42.3	2.0	176.1	194.3	200.6	214.8	61.9	88.1	38.9	3.4	44.4	0	6.25	6.16	12.4	0.9
720	2021-04-18 07:31:15	83.39	150.0	42.9	2.0	171.6	190.9	200.0	215.4	53.4	81.9	38.5	3.2	43.6	0	6.34	6.18	12.5	1.0
721	2021-04-18 07:31:18	83.0	150.1	43.7	2.0	176.7	190.4	198.5	228.0	51.2	80.3	39.6	2.1	43.7	1	6.45	6.54	13.0	1.4
722	2021-04-18 07:31:21	82.77	150.0	45.0	2.0	186.2	194.6	199.9	216.0	49.2	74.7	41.0	0.9	43.9	1	6.64	6.2	12.8	1.9
723	2021-04-18 07:31:24	82.97	150.1	47.7	2.2	170.8	192.0	199.2	215.6	47.9	76.8	38.8	3.0	43.8	0	7.04	6.19	13.2	1.0
724	2021-04-18 07:31:27	83.16	150.1	44.3	2.0	183.9	188.9	200.6	216.6	36.8	62.8	42.0	2.4	46.4	1	6.54	6.21	12.8	1.3
725	2021-04-18 07:31:30	83.22	149.9	43.5	2.0	170.3	188.1	200.9	224.3	50.4	76.2	41.6	3.3	46.9	0	6.43	6.44	12.9	0.9
726	2021-04-18 07:31:33	83.46	149.9	47.5	2.1	181.7	187.8	199.5	216.9	45.2	72.0	40.6	2.9	45.5	0	7.01	6.22	13.2	1.1
727	2021-04-18 07:31:36	83.11	150.0	44.9	2.0	170.0	188.2	198.9	220.7	57.7	83.1	40.6	2.9	45.6	0	6.64	6.33	13.0	1.1
728	2021-04-18 07:31:39	82.94	149.9	45.6	1.8	176.4	191.6	198.7	215.9	60.4	87.5	38.6	2.0	42.7	1	6.73	6.2	12.9	1.4
729	2021-04-18 07:31:42	83.13	150.0	45.4	1.9	180.9	192.9	199.6	211.0	52.3	79.1	39.2	2.9	44.1	0	6.7	6.06	12.8	1.1
730	2021-04-18 07:31:45	83.14	150.0	43.4	2.2	177.6	185.8	198.1	215.2	51.1	80.8	37.9	2.4	42.3	1	6.42	6.17	12.6	1.3
731	2021-04-18 07:31:48	82.41	149.9	45.7	2.2	181.5	192.2	199.0	215.5	51.6	79.0	39.4	2.8	44.1	1	6.76	6.18	12.9	1.1
732	2021-04-18 07:31:51	83.05	150.0	47.7	1.8	183.6	192.3	200.4	218.9	54.1	82.1	39.1	3.4	44.5	0	7.04	6.28	13.3	0.9
733	2021-04-18 07:31:54	82.9	150.1	45.4	2.1	187.7	191.2	199.2	226.0	45.6	70.8	42.6	3.2	47.8	0	6.7	6.49	13.2	1.0
734	2021-04-18 07:31:57	83.05	150.1	46.9	2.2	176.1	185.8	199.0	211.2	51.8	78.2	39.5	1.4	42.9	1	6.93	6.06	13.0	1.7
735	2021-04-18 07:32:00	82.74	150.1	44.4	2.3	182.4	190.1	199.3	215.1	41.4	70.6	39.2	5.0	46.2	0	6.55	6.17	12.7	0.3
736	2021-04-18 07:32:03	82.77	149.9	47.6	2.0	179.8	188.0	199.7	212.6	43.5	71.2	39.8	4.6	46.4	0	7.03	6.1	13.1	0.4
737	2021-04-18 07:32:06	82.9	149.9	41.4	2.2	183.8	190.4	200.3	225.7	60.9	86.7	40.5	1.7	44.3	1	6.11	6.48	12.6	1.5
738	2021-04-18 07:32:09	83.33	150.2	44.4	1.7	181.2	186.3	199.4	219.0	36.2	66.1	39.7	2.3	44.0	1	6.55	6.28	12.8	1.3
739	2021-04-18 07:32:12	82.85	150.0	47.7	2.0	172.1	192.6	198.7	224.6	60.4	85.6	41.0	2.5	45.5	1	7.05	6.44	13.5	1.2
740	2021-04-18 07:32:15	83.33	150.1	44.5	2.3	187.9	188.8	200.2	223.0	45.1	72.4	41.0	1.4	44.4	1	6.57	6.4	13.0	1.7
741	2021-04-18 07:32:18	82.8	150.1	47.6	2.1	174.5	187.2	199.1	209.3	63.6	93.1	35.9	3.1	40.9	0	7.03	6.01	13.0	1.0
742	2021-04-18 07:32:21	83.05	149.9	42.9	2.4	184.5	190.7	201.0	221.4	53.2	82.4	38.7	4.7	45.4	0	6.33	6.35	12.7	0.4
743	2021-04-18 07:32:24	83.12	150.0	46.4	1.9	184.6	188.3	199.7	219.6	46.9	74.0	40.5	2.4	45.0	1	6.86	6.3	13.2	1.3
744	2021-04-18 07:32:27	83.07	150.0	40.4	2.2	176.5	192.4	200.7	214.3	48.9	76.7	39.3	2.1	43.3	1	5.97	6.15	12.1	1.4
745	2021-04-18 07:32:30	82.74	150.2	41.2	2.2	172.8	186.9	198.7	219.2	52.8	81.9	38.5	1.0	41.5	1	6.08	6.29	12.4	1.8
746	2021-04-18 07:32:33	82.99	150.1	45.8	2.0	180.1	189.0	200.8	223.5	64.1	90.4	39.7	3.8	45.4	0	6.77	6.41	13.2	0.8
747	2021-04-18 07:32:36	83.39	150.0	44.8	1.7	181.1	180.8	199.0	223.2	57.0	85.7	38.8	1.9	42.7	1	6.62	6.41	13.0	1.5
748	2021-04-18 07:32:39	82.85	149.8	44.2	1.8	186.3	194.5	198.2	216.1	53.6	79.5	40.2	4.5	46.8	0	6.53	6.2	12.7	0.5
749	2021-04-18 07:32:42	82.94	150.0	43.5	2.1	185.8	189.4	201.0	215.8	54.7	83.3	38.3	3.5	43.8	0	6.43	6.19	12.6	0.9
750	2021-04-18 07:32:45	83.18	150.1	45.5	1.7	179.1	198.9	198.4	215.7	40.9	66.3	42.0	3.6	47.6	0	6.72	6.19	12.9	0.8
751	2021-04-18 07:32:48	83.0	149.9	45.5	2.1	178.1	188.9	198.3	213.5	58.4	86.4	37.9	2.2	42.2	1	6.72	6.13	12.8	1.3
752	2021-04-18 07:32:51	82.85	149.9	44.0	2.1	183.8	186.4	199.3	207.4	56.1	82.2	38.8	1.9	42.7	1	6.5	5.95	12.4	1.5
753	2021-04-18 07:32:54	83.11	150.0	47.9	2.0	180.8	192.4	196.5	222.5	45.6	72.6	41.0	2.4	45.4	1	7.07	6.39	13.5	1.3
754	2021-04-18 07:32:57	82.94	149.9	44.8	2.0	174.8	186.9	198.5	221.0	42.4	69.3	41.2	2.4	45.6	1	6.62	6.34	13.0	1.3
755	2021-04-18 07:33:00	82.94	149.9	44.6	2.3	191.8	192.4	199.7	214.0	47.4	75.5	39.2	2.2	43.4	1	6.59	6.14	12.7	1.4
756	2021-04-18 07:33:03	83.17	150.0	43.6	2.0	164.3	190.8	200.3	218.3	42.5	69.1	41.2	3.6	46.8	0	6.44	6.27	12.7	0.8
757	2021-04-18 07:33:06	83.01	149.9	43.5	2.6	181.8	193.1	199.3	217.8	40.8	66.3	42.1	2.5	46.5	1	6.43	6.25	12.7	1.3
758	2021-04-18 07:33:09	82.76	149.9	40.9	2.1	178.5	188.7	199.4	216.3	57.7	86.3	37.9	3.7	43.7	0	6.04	6.21	12.3	0.8
759	2021-04-18 07:33:12	83.02	150.0	44.2	2.4	190.1	191.7	201.0	210.7	63.5	88.8	38.9	1.5	42.4	1	6.53	6.05	12.6	1.6
760	2021-04-18 07:33:15	82.64	149.9	44.1	2.2	170.4	194.9	200.2	218.8	45.9	74.1	39.8	3.4	45.2	0	6.52	6.28	12.8	0.9
761	2021-04-18 07:33:18	82.72	150.0	47.0	1.9	193.7	187.4	199.8	210.7	36.8	64.3	40.4	2.9	45.3	0	6.94	6.05	13.0	1.1
762	2021-04-18 07:33:21	83.02	150.1	42.9	2.1	178.7	191.4	201.1	220.9	45.7	74.2	39.9	2.4	44.2	1	6.34	6.34	12.7	1.3
763	2021-04-18 07:33:24	82.8	149.9	43.8	2.3	177.9	189.6	200.0	229.4	57.2	85.3	39.8	3.1	44.9	0	6.46	6.58	13.0	1.0
764	2021-04-18 07:33:27	82.84	149.9	42.8	1.9	178.6	186.0	201.3	224.2	48.3	74.4	41.5	2.8	46.3	0	6.32	6.43	12.8	1.1
765	2021-04-18 07:33:30	83.07	150.0	45.2	2.2	175.1	194.8	200.1	218.8	52.0	81.2	38.5	3.9	44.4	0	6.68	6.28	13.0	0.7
766	2021-04-18 07:33:33	82.83	149.9	46.7	2.0	180.9	185.6	200.9	210.1	40.1	69.5	38.7	5.7	46.4	0	6.89	6.03	12.9	0.0
767	2021-04-18 07:33:36	83.01	150.0	48.2	1.8	179.5	186.2	201.2	216.3	49.9	78.1	39.1	3.9	45.1	0	7.11	6.21	13.3	0.7
768	2021-04-18 07:33:39	82.64	149.9	45.5	2.1	180.3	195.4	200.2	226.8	52.0	78.5	41.2	3.0	46.2	0	6.72	6.51	13.2	1.1
769	2021-04-18 07:33:42	83.02	149.9	46.9	1.8	174.0	189.8	200.0	216.5	42.9	68.6	41.6	2.6	46.2	1	6.92	6.21	13.1	1.2
770	2021-04-18 07:33:45	83.03	150.0	44.4	2.3	174.3	188.9	200.4	227.1	53.2	81.6	39.7	2.5	44.2	1	6.56	6.52	13.1	1.2
771	2021-04-18 07:33:48	83.0	150.1	43.0	2.3	185.8	184.6	199.0	213.6	47.6	75.6	39.2	3.3	44.5	0	6.35	6.13	12.5	0.9
772	2021-04-18 07:33:51	83.02	149.9	47.7	2.0	182.6	186.6	200.1	220.5	44.8	70.1	42.1	3.1	47.2	0	7.05	6.33	13.4	1.0
773	2021-04-18 07:33:54	82.95	150.1	45.2	2.0	177.8	188.6	199.3	220.7	44.6	70.5	41.7	3.2	46.9	0	6.68	6.33	13.0	1.0
774	2021-04-18 07:33:57	82.83	150.0	42.5	2.2	178.3	192.2	199.4	223.4	44.7	71.7	41.2	2.4	45.6	1	6.28	6.41	12.7	1.3
775	2021-04-18 07:34:00	83.22	149.9	46.4	2.2	186.1	190.2	201.2	221.0	58.7	85.9	39.3	4.5	45.8	0	6.86	6.34	13.2	0.5
776	2021-04-18 07:34:03	83.02	150.0	45.0	2.1	186.1	186.6	200.2	214.6	65.0	90.3	39.2	4.3	45.5	0	6.64	6.16	12.8	0.5
777	2021-04-18 07:34:06	82.88	150.0	43.5	2.2	182.1	188.8	199.0	212.2	59.7	88.0	37.4	3.5	42.9	0	6.43	6.09	12.5	0.9
778	2021-04-18 07:34:09	82.86	150.0	41.6	1.6	175.2	193.7	199.2	229.0	56.1	85.4	39.2	2.5	43.7	1	6.15	6.57	12.7	1.2
779	2021-04-18 07:34:12	82.76	150.1	44.9	2.2	177.1	187.9	199.8	221.1	55.4	84.4	38.5	1.3	41.8	1	6.64	6.34	13.0	1.7
780	2021-04-18 07:34:15	83.11	150.0	42.5	1.7	177.4	190.2	200.2	218.1	50.6	76.2	41.0	1.9	44.9	1	6.28	6.26	12.5	1.5
781	2021-04-18 07:34:18	83.1	150.2	44.9	2.3	176.6	187.9	201.0	224.8	45.7	72.9	41.1	4.7	47.9	0	6.64	6.45	13.1	0.4
782	2021-04-18 07:34:21	82.98	150.0	46.2	2.4	179.5	186.9	200.3	229.3	43.6	72.3	40.8	3.2	46.0	0	6.83	6.58	13.4	1.0
783	2021-04-18 07:34:24	82.99	149.9	44.8	2.1	177.9	185.5	199.4	216.9	46.4	73.4	40.3	2.9	45.2	0	6.62	6.22	12.8	1.1
784	2021-04-18 07:34:27	83.36	150.2	44.8	2.1	183.9	188.5	199.2	221.6	36.4	65.6	40.4	4.1	46.5	0	6.62	6.36	13.0	0.6
785	2021-04-18 07:34:30	83.24	150.2	42.7	1.6	181.8	190.0	201.2	218.0	42.6	70.2	40.5	0.8	43.2	1	6.3	6.26	12.6	1.9
786	2021-04-18 07:34:33	83.11	150.1	45.5	1.9	178.4	191.1	201.8	216.9	46.8	76.4	38.6	4.1	44.8	0	6.71	6.22	12.9	0.6
787	2021-04-18 07:34:36	83.03	150.0	45.4	2.0	184.5	192.1	199.4	214.8	46.7	72.3	41.1	4.6	47.6	0	6.7	6.16	12.9	0.5
788	2021-04-18 07:34:39	83.06	150.1	47.8	1.9	186.3	186.7	200.2	223.1	51.3	79.5	39.7	2.0	43.7	1	7.05	6.4	13.5	1.4
789	2021-04-18 07:34:42	82.79	150.1	41.4	1.8	169.8	189.9	198.4	216.3	40.8	67.9	40.8	1.6	44.4	1	6.11	6.21	12.3	1.6
790	2021-04-18 07:34:45	83.16	150.1	43.8	1.7	174.1	189.9	199.3	222.5	49.2	79.0	38.9	2.6	43.4	1	6.48	6.38	12.9	1.2
791	2021-04-18 07:34:48	82.99	149.9	46.7	2.0	179.3	187.1	199.3	211.8	51.8	77.5	40.1	2.4	44.5	1	6.89	6.08	13.0	1.3
792	2021-04-18 07:34:51	82.66	150.0	42.8	1.7	175.8	189.2	199.4	218.5	48.7	77.4	39.2	3.3	44.5	0	6.32	6.27	12.6	0.9
793	2021-04-18 07:34:54	83.03	149.9	48.5	2.0	178.2	193.8	199.2	220.0	56.2	84.6	38.7	3.2	43.9	0	7.17	6.31	13.5	1.0
794	2021-04-18 07:34:57	82.67	150.0	40.2	1.8	179.8	187.2	198.7	221.5	43.2	72.8	39.5	3.7	45.2	0	5.93	6.36	12.3	0.8
795	2021-04-18 07:35:00	83.12	150.0	46.3	2.0	174.5	189.5	199.7	226.7	43.3	72.3	40.4	4.6	47.0	0	6.83	6.51	13.3	0.4
796	2021-04-18 07:35:03	82.72	150.0	47.2	2.2	182.3	185.6	200.8	220.1	44.9	72.5	40.5	2.7	45.2	1	6.97	6.32	13.3	1.2
797	2021-04-18 07:35:06	83.12	150.0	44.8	2.1	174.6	190.5	201.1	217.7	57.1	86.9	37.4	5.0	44.4	0	6.62	6.25	12.9	0.3
798	2021-04-18 07:35:09	82.68	150.2	43.3	1.7	180.1	187.1	201.5	221.6	48.0	74.9	40.8	4.3	47.1	0	6.4	6.36	12.8	0.6
799	2021-04-18 07:35:12	83.16	150.0	47.6	1.9	188.1	188.7	198.7	225.8	46.9	72.6	42.2	3.8	47.9	0	7.03	6.48	13.5	0.8
800	2021-04-18 07:35:15	83.04	150.1	43.0	1.9	180.4	191.1	199.5	213.8	46.1	72.7	40.3	4.3	46.7	0	6.35	6.14	12.5	0.5
801	2021-04-18 07:35:18	83.21	150.1	41.0	2.0	178.6	189.9	203.3	221.7	51.7	78.0	40.8	3.0	45.8	0	6.06	6.36	12.4	1.1
802	2021-04-18 07:35:21	82.7	149.9	45.8	1.9	179.2	187.1	198.5	219.1	51.8	79.1	39.8	1.6	43.4	1	6.77	6.29	13.1	1.6
803	2021-04-18 07:35:24	83.09	150.0	44.2	2.3	183.1	187.1	198.8	215.8	43.6	69.4	41.3	2.7	46.1	1	6.53	6.19	12.7	1.2
804	2021-04-18 07:35:27	82.94	150.1	43.4	2.2	178.5	182.2	201.2	215.3	57.7	84.9	38.8	3.9	44.6	0	6.41	6.18	12.6	0.7
805	2021-04-18 07:35:30	82.73	150.1	43.0	1.7	179.7	190.6	199.5	220.2	52.1	81.6	38.5	4.1	44.6	0	6.35	6.32	12.7	0.6
806	2021-04-18 07:35:33	82.61	150.0	47.2	2.0	174.6	191.1	199.8	216.2	44.4	74.4	38.6	3.1	43.6	0	6.97	6.21	13.2	1.0
807	2021-04-18 07:35:36	83.23	150.1	45.2	2.4	173.5	191.9	200.3	227.2	49.9	79.7	39.3	4.5	45.7	0	6.67	6.52	13.2	0.5
808	2021-04-18 07:35:39	82.94	150.0	45.6	2.0	185.7	192.6	198.1	216.8	56.3	81.6	40.4	4.2	46.7	0	6.73	6.22	13.0	0.6
